token_id,session_number,speaker1,speaker2,speaker1_id,speaker2_id,speaker1_gender,speaker2_gender,word_start_time,word_end_time,word_number_in_ipu,word_number_in_turn,word_number_in_task,total_number_of_words_in_ipu,total_number_of_words_in_turn,total_number_of_words_in_task,silence_before_word,silence_after_word,word,word_pos_tag,word_pos_tag_simplified,word_duration,word_number_of_syllables,word_speaking_rate_syllables_per_sec,word_speaking_rate_syllables_per_sec_speaker_normalized,word_speaking_rate_phones_per_sec,word_speaking_rate_phones_per_sec_speaker_normalized,word_tobi_break_index,word_tobi_pitch_accent,word_tobi_phrase_accent,word_tobi_boundary_tone,word_tobi_phrase_accent_boundary_tone,word_tobi_hif0_time,Stanford_PoS,Coreference_IDs
s01.cards.2.A.74.71,1,A,B,101,102,m,m,74.7075,74.94,3,13,13,11,21,21,0.0,0.0,on,IN,O,0.2325,1,4.3011,-0.2157,8.6022,-0.4398,1,_,_,_,_,74.7882,IN,
s01.cards.2.A.74.94,1,A,B,101,102,m,m,74.94,75.02,4,14,14,11,21,21,0.0,0.0,the,DT,O,0.08,1,12.5,4.9147,25.0,3.9136,1,_,_,_,_,,DT,41
s01.cards.2.A.75.02,1,A,B,101,102,m,m,75.02,75.6139,5,15,15,11,21,21,0.0,0.0,left,NN,N,0.5939,1,1.6838,-1.8535,6.7351,-0.9354,4,H+!H*,H-,L%,H-L%,,NN,41
s01.cards.2.A.75.61,1,A,B,101,102,m,m,75.6139,75.9639,6,16,16,11,21,21,0.0,0.0,and,CC,O,0.35,1,2.8571,-1.1193,7.8571,-0.6376,2,_,_,_,_,,CC,41
s01.cards.2.A.75.96,1,A,B,101,102,m,m,75.9639,76.0339,7,17,17,11,21,21,0.0,0.0,a,DT,O,0.07,1,14.2857,6.0322,14.2857,1.0691,1,_,_,_,_,,DT,42
s01.cards.2.A.76.03,1,A,B,101,102,m,m,76.0339,76.5539,8,18,18,11,21,21,0.0,0.0,windmill,NN,N,0.52,2,3.8462,-0.5004,13.4615,0.8503,3,L+H*,!H-,_,!H-,76.2525,NN,42
s01.cards.2.A.76.55,1,A,B,101,102,m,m,76.5539,76.7639,9,19,19,11,21,21,0.0,0.0,on,IN,O,0.21,1,4.7619,0.0726,9.5238,-0.1951,1,_,_,_,_,,IN,41
s01.cards.2.A.76.76,1,A,B,101,102,m,m,76.7639,76.8239,10,20,20,11,21,21,0.0,0.0,the,DT,O,0.06,1,16.6667,7.522,33.3333,6.1259,1,_,_,_,_,,DT,41
s01.cards.2.A.76.82,1,A,B,101,102,m,m,76.8239,77.1639,11,21,21,11,21,21,0.0,1.2512,right,JJ,J,0.34,1,2.9412,-1.0667,8.8235,-0.381,4,L*,L-,L%,L-L%,,NN,41
s01.cards.2.A.78.42,1,A,B,101,102,m,m,78.41510699999998,79.0339,1,1,1,1,15,15,1.2512,0.1237,okay,UH,O,0.6188,2,3.2321,-0.8846,4.8481,-1.4364,4,L*,H-,L%,H-L%,,JJ,
s01.cards.2.A.79.16,1,A,B,101,102,m,m,79.157554,79.3439,1,2,2,5,15,15,0.1237,0.0,now,RB,R,0.1863,1,5.3664,0.4509,10.7327,0.1258,1,_,_,_,_,,RB,
s01.cards.2.A.79.34,1,A,B,101,102,m,m,79.3439,79.4339,2,3,3,5,15,15,0.0,0.0,I,PRP,O,0.09,1,11.1111,4.0456,11.1111,0.2263,1,_,_,_,_,,PRP,1
s01.cards.2.A.79.43,1,A,B,101,102,m,m,79.4339,79.9639,3,4,4,5,15,15,0.0,0.0,have,VBP,V,0.53,1,1.8868,-1.7265,4.717,-1.4712,4,H*,H-,L%,H-L%,79.4871,VBP,
s01.cards.2.A.79.96,1,A,B,101,102,m,m,79.9639,80.1939,4,5,5,5,15,15,0.0,0.0,the,DT,O,0.23,1,4.3478,-0.1865,8.6957,-0.415,1,_,_,_,_,,DT,47
s01.cards.2.A.8.28,1,A,B,101,102,m,m,8.277703,8.767703,1,1,1,11,11,16,8.2777,0.0,okay,UH,O,0.49,2,4.0816,-0.3531,6.1224,-1.0981,4,H*,H-,L%,H-L%,8.6127,JJ,
s01.cards.2.A.8.77,1,A,B,101,102,m,m,8.767703,8.937702999999997,2,2,2,11,11,16,0.0,0.0,so,RB,R,0.17,1,5.8824,0.7738,11.7647,0.3998,1,_,_,_,_,,IN,
s01.cards.2.A.8.94,1,A,B,101,102,m,m,8.937702999999997,8.977703,3,3,3,11,11,16,0.0,0.0,I,PRP,O,0.04,1,25.0,12.7366,25.0,3.9136,1,_,_,_,_,,PRP,1
s01.cards.2.A.8.98,1,A,B,101,102,m,m,8.977703,9.097703,4,4,4,11,11,16,0.0,0.0,have,VBP,V,0.12,1,8.3333,2.3075,20.8333,2.8074,1,_,_,_,_,,VBP,
s01.cards.2.A.80.19,1,A,B,101,102,m,m,80.1939,81.0639,5,6,6,5,15,15,0.0,0.5786,rhinoceros,NNS,N,0.87,4,4.5977,-0.0301,9.7701,-0.1297,4,L*,H-,L%,H-L%,,NNS,47
s01.cards.2.A.81.64,1,A,B,101,102,m,m,81.6425,82.0039,1,7,7,9,15,15,0.5786,0.0,on,IN,O,0.3614,1,2.767,-1.1757,5.534,-1.2543,2,_,_,_,_,,IN,
s01.cards.2.A.82.00,1,A,B,101,102,m,m,82.0039,82.08,2,8,8,9,15,15,0.0,0.0,the,DT,O,0.0761,1,13.1406,5.3156,26.2812,4.2537,1,_,_,_,_,,DT,
s01.cards.2.A.82.08,1,A,B,101,102,m,m,82.08,82.3739,3,9,9,9,15,15,0.0,0.0,bottom,NN,N,0.2939,2,6.805,1.3511,17.0126,1.793,1,L*,_,_,_,,JJ,
s01.cards.2.A.82.37,1,A,B,101,102,m,m,82.3739,82.4639,4,10,10,9,15,15,0.0,0.0,is,VBZ,V,0.09,1,11.1111,4.0456,22.2222,3.1761,1,_,_,_,_,,VBZ,
s01.cards.2.A.82.46,1,A,B,101,102,m,m,82.4639,82.5939,5,11,11,9,15,15,0.0,0.0,an,DT,O,0.13,1,7.6923,1.9063,15.3846,1.3608,1,_,_,_,_,,DT,48
s01.cards.2.A.82.59,1,A,B,101,102,m,m,82.5939,82.9939,6,12,12,9,15,15,0.0,0.0,owl,NN,N,0.4,1,2.5,-1.3428,5.0,-1.3961,3,H*,H-,_,H-,82.7008,NN,48
s01.cards.2.A.82.99,1,A,B,101,102,m,m,82.9939,83.0839,7,13,13,9,15,15,0.0,0.0,and,CC,O,0.09,1,11.1111,4.0456,30.5556,5.3885,1,_,_,_,_,,CC,48
s01.cards.2.A.83.08,1,A,B,101,102,m,m,83.0839,83.1639,8,14,14,9,15,15,0.0,0.0,a,DT,O,0.08,1,12.5,4.9147,12.5,0.595,1,_,_,_,_,,DT,49
s01.cards.2.A.83.16,1,A,B,101,102,m,m,83.1639,83.6539,9,15,15,9,15,15,0.0,2.9256,ruler,NN,N,0.49,2,4.0816,-0.3531,8.8435,-0.3757,4,L*,L-,L%,L-L%,,NN,49
s01.cards.2.A.86.58,1,A,B,101,102,m,m,86.579544,86.974947,1,1,1,18,18,18,2.9256,0.0,okay,UH,O,0.3954,2,5.0581,0.258,7.5872,-0.7092,4,H+!H*,L-,H%,L-H%,86.6587,JJ,
s01.cards.2.A.86.97,1,A,B,101,102,m,m,86.974947,87.244947,2,2,2,18,18,18,0.0,0.0,so,RB,R,0.27,1,3.7037,-0.5895,7.4074,-0.757,1,_,_,_,_,,RB,
s01.cards.2.A.87.24,1,A,B,101,102,m,m,87.244947,87.454947,3,3,3,18,18,18,0.0,0.0,now,RB,R,0.21,1,4.7619,0.0726,9.5238,-0.1951,3,L*,L-,_,L-,,RB,
s01.cards.2.A.87.45,1,A,B,101,102,m,m,87.454947,88.01494699999998,4,4,4,18,18,18,0.0,0.0,rhinoceros,VBZ,V,0.56,4,7.1429,1.5625,15.1786,1.3061,1,L*+H,_,_,_,87.8461,VBZ,
s01.cards.2.A.88.01,1,A,B,101,102,m,m,88.01494699999998,88.12494699999998,5,5,5,18,18,18,0.0,0.0,is,VBZ,V,0.11,1,9.0909,2.7815,18.1818,2.1035,1,_,_,_,_,,VBZ,
s01.cards.2.A.88.12,1,A,B,101,102,m,m,88.12494699999998,88.244947,6,6,6,18,18,18,0.0,0.0,on,IN,O,0.12,1,8.3333,2.3075,16.6667,1.7012,1,_,_,_,_,,IN,
s01.cards.2.A.88.24,1,A,B,101,102,m,m,88.244947,88.324947,7,7,7,18,18,18,0.0,0.0,the,DT,O,0.08,1,12.5,4.9147,25.0,3.9136,1,_,_,_,_,,DT,
s01.cards.2.A.88.32,1,A,B,101,102,m,m,88.324947,88.704947,8,8,8,18,18,18,0.0,0.0,top,NN,N,0.38,1,2.6316,-1.2604,7.8947,-0.6276,4,!H*,H-,L%,H-L%,,JJ,
s01.cards.2.A.88.70,1,A,B,101,102,m,m,88.704947,88.864947,9,9,9,18,18,18,0.0,0.0,and,CC,O,0.16,1,6.25,1.0038,17.1875,1.8395,1,_,_,_,_,,CC,
s01.cards.2.A.88.86,1,A,B,101,102,m,m,88.864947,88.934947,10,10,10,18,18,18,0.0,0.0,at,IN,O,0.07,1,14.2857,6.0322,28.5714,4.8617,1,_,_,_,_,,IN,
s01.cards.2.A.88.93,1,A,B,101,102,m,m,88.934947,89.004947,11,11,11,18,18,18,0.0,0.0,the,DT,O,0.07,1,14.2857,6.0322,28.5714,4.8617,1,_,_,_,_,,DT,45
s01.cards.2.A.89.00,1,A,B,101,102,m,m,89.004947,89.284947,12,12,12,18,18,18,0.0,0.0,bottom,NN,N,0.28,2,7.1429,1.5625,17.8571,2.0173,1,L*,_,_,_,,NN,45
s01.cards.2.A.89.28,1,A,B,101,102,m,m,89.284947,89.324947,13,13,13,18,18,18,0.0,0.0,I,PRP,O,0.04,1,25.0,12.7366,25.0,3.9136,1,_,_,_,_,,PRP,1
s01.cards.2.A.89.32,1,A,B,101,102,m,m,89.324947,89.465,14,14,14,18,18,18,0.0,0.0,have,VBP,V,0.1401,1,7.1402,1.5608,17.8504,2.0155,1,_,_,_,_,,VBP,
s01.cards.2.A.89.47,1,A,B,101,102,m,m,89.465,89.794947,15,15,15,18,18,18,0.0,0.0,three,CD,O,0.3299,1,3.0308,-1.0106,9.0924,-0.3096,4,*?,L-,L%,L-L%,,CD,50
s01.cards.2.A.89.79,1,A,B,101,102,m,m,89.794947,90.354947,16,16,16,18,18,18,0.0,0.0,owl,JJ,J,0.56,1,1.7857,-1.7897,3.5714,-1.7754,4,H*,H-,L%,H-L%,89.9618,NN,51
s01.cards.2.A.9.10,1,A,B,101,102,m,m,9.097703,9.147703,5,5,5,11,11,16,0.0,0.0,a,DT,O,0.05,1,20.0,9.6079,20.0,2.5862,1,_,_,_,_,,DT,3
s01.cards.2.A.9.15,1,A,B,101,102,m,m,9.147703,9.617703,6,6,6,11,11,16,0.0,0.0,card,NN,N,0.47,1,2.1277,-1.5758,7.4468,-0.7465,3,H*,H-,_,H-,9.3291,NN,3
s01.cards.2.A.9.62,1,A,B,101,102,m,m,9.617703,9.937703,7,7,7,11,11,16,0.0,0.0,that,WDT,O,0.32,1,3.125,-0.9517,9.375,-0.2346,2,_,_,_,_,,WDT,3
s01.cards.2.A.9.94,1,A,B,101,102,m,m,9.937703,10.197703,8,8,8,11,11,16,0.0,0.0,is,VBZ,V,0.26,1,3.8462,-0.5004,7.6923,-0.6813,2,_,_,_,_,,VBZ,3
s01.cards.2.A.90.35,1,A,B,101,102,m,m,90.354947,90.832642,17,17,17,18,18,18,0.0,0.0,ear,NN,N,0.4777,1,2.0934,-1.5972,3.6634,-1.7509,4,H*,!H-,L%,!H-L%,90.434,NN,51
s01.cards.2.A.90.83,1,A,B,101,102,m,m,90.832642,91.354947,18,18,18,18,18,18,0.0,1.26,ruler,NN,N,0.5223,2,3.8292,-0.511,8.2966,-0.5209,4,L*,L-,L%,L-L%,,NN,49
s01.cards.2.A.92.61,1,A,B,101,102,m,m,92.614947,93.0175,1,1,1,15,26,27,1.26,0.0,uh,UH,O,0.4026,1,2.4841,-1.3527,2.4841,-2.064,3,L*,L-,_,L-,,,
s01.cards.2.A.93.02,1,A,B,101,102,m,m,93.0175,93.124947,2,2,2,15,26,27,0.0,0.0,the,DT,O,0.1074,1,9.3069,2.9167,18.6138,2.2181,1,_,_,_,_,,DT,
s01.cards.2.A.93.12,1,A,B,101,102,m,m,93.124947,93.444947,3,3,3,15,26,27,0.0,0.0,lamb,NN,N,0.32,1,3.125,-0.9517,9.375,-0.2346,1,L*+H,_,_,_,,NN,
s01.cards.2.A.93.44,1,A,B,101,102,m,m,93.444947,93.554947,4,4,4,15,26,27,0.0,0.0,at,IN,O,0.11,1,9.0909,2.7815,18.1818,2.1035,1,_,_,_,_,,IN,
s01.cards.2.A.93.55,1,A,B,101,102,m,m,93.554947,93.634947,5,5,5,15,26,27,0.0,0.0,the,DT,O,0.08,1,12.5,4.9147,25.0,3.9136,1,_,_,_,_,,DT,37
s01.cards.2.A.93.63,1,A,B,101,102,m,m,93.634947,94.244947,6,6,6,15,26,27,0.0,0.0,top,NN,N,0.61,1,1.6393,-1.8813,4.918,-1.4179,4,H*,H-,L%,H-L%,93.9001,JJ,37
s01.cards.2.A.94.24,1,A,B,101,102,m,m,94.244947,94.317242,7,7,7,15,26,27,0.0,0.0,and,CC,O,0.0723,1,13.8322,5.7484,38.0386,7.3751,1,_,_,_,_,,CC,
s01.cards.2.A.94.32,1,A,B,101,102,m,m,94.317242,94.4725,8,8,8,15,26,27,0.0,0.0,then,RB,R,0.1553,1,6.4409,1.1233,19.3227,2.4063,1,_,_,_,_,,RB,
s01.cards.2.A.94.47,1,A,B,101,102,m,m,94.4725,94.5625,9,9,9,15,26,27,0.0,0.0,on,IN,O,0.09,1,11.1111,4.0456,22.2222,3.1761,1,_,_,_,_,,IN,
s01.cards.2.A.94.56,1,A,B,101,102,m,m,94.5625,94.644947,10,10,10,15,26,27,0.0,0.0,the,DT,O,0.0824,1,12.129,4.6826,24.25800000000001,3.7166,1,_,_,_,_,,DT,
s01.cards.2.A.94.64,1,A,B,101,102,m,m,94.644947,95.114947,11,11,11,15,26,27,0.0,0.0,bottoms,NNS,N,0.47,2,4.2553,-0.2444,12.765999999999998,0.6656,1,L*,_,_,_,,NNS,
s01.cards.2.A.95.11,1,A,B,101,102,m,m,95.114947,95.494947,12,12,12,15,26,27,0.0,0.0,three,CD,O,0.38,1,2.6316,-1.2604,7.8947,-0.6276,4,H*,!H-,L%,!H-L%,95.1729,CD,50
s01.cards.2.A.95.49,1,A,B,101,102,m,m,95.494947,95.834947,13,13,13,15,26,27,0.0,0.0,is,VBZ,V,0.34,1,2.9412,-1.0667,5.8824,-1.1618,3,L*,L-,_,L-,,VBZ,
s01.cards.2.A.95.83,1,A,B,101,102,m,m,95.834947,96.114947,14,14,14,15,26,27,0.0,0.0,the,DT,O,0.28,1,3.5714,-0.6723,7.1429,-0.8272,1,_,_,_,_,,DT,54
s01.cards.2.A.96.11,1,A,B,101,102,m,m,96.114947,96.436855,15,15,15,15,26,27,0.0,0.2356,uh,UH,O,0.3219,1,3.1065,-0.9633,3.1065,-1.8988,4,L*,L-,H%,L-H%,,,
s01.cards.2.A.96.67,1,A,B,101,102,m,m,96.67247,97.284947,1,16,16,6,26,27,0.2356,0.0,lawnmower,NN,N,0.6125,3,4.8981,0.1579,9.7963,-0.1228,3,H*,!H-,_,!H-,96.945,NN,54
s01.cards.2.A.97.28,1,A,B,101,102,m,m,97.284947,97.414947,2,17,17,6,26,27,0.0,0.0,the,DT,O,0.13,1,7.6923,1.9063,15.3846,1.3608,1,_,_,_,_,,DT,55
s01.cards.2.A.97.41,1,A,B,101,102,m,m,97.414947,97.964947,3,18,18,6,26,27,0.0,0.0,arrow,NN,N,0.55,2,3.6364,-0.6317,5.4545,-1.2754,4,H*,!H-,L%,!H-L%,97.4778,NN,55
s01.cards.2.A.97.96,1,A,B,101,102,m,m,97.964947,98.204947,4,19,19,6,26,27,0.0,0.0,and,CC,O,0.24,1,4.1667,-0.2998,11.4583,0.3185,1,*?,_,_,_,,CC,
s01.cards.2.A.98.20,1,A,B,101,102,m,m,98.204947,98.334947,5,20,20,6,26,27,0.0,0.0,the,DT,O,0.13,1,7.6923,1.9063,15.3846,1.3608,1,_,_,_,_,,DT,
s01.cards.2.A.98.33,1,A,B,101,102,m,m,98.334947,98.754947,6,21,21,6,26,27,0.0,1.55,nun,NN,N,0.42,1,2.381,-1.4173,7.1429,-0.8272,4,L*,L-,L%,L-L%,,NN,
s01.cards.2.B.102.08,1,B,A,102,101,m,m,102.078031,102.270881,1,1,1,1,1,1,47.4492,7.5348,okay,UH,O,0.1929,2,10.3708,1.4434,15.5561,0.3345,4,H*,X-?,H%,X-?H%,102.1824,JJ,
s01.cards.2.B.109.81,1,B,A,102,101,m,m,109.805648,110.180467,1,1,1,1,1,9,7.5348,0.9953,okay,UH,O,0.3748,2,5.3359,-0.2802,8.0039,-0.828,4,H*,L-,L%,L-L%,109.9511,JJ,
s01.cards.2.B.11.46,1,B,A,102,101,m,m,11.462562,11.54135,1,1,1,3,3,6,11.4626,0.0,is,VBZ,V,0.0788,1,12.6923,2.2381,25.3846,1.8473,1,_,_,_,_,11.5046,VBZ,
s01.cards.2.B.11.54,1,B,A,102,101,m,m,11.54135,11.62929,2,2,2,3,3,6,0.0,0.0,it,PRP,O,0.0879,1,11.3714,1.7859,22.7428,1.4407,1,_,_,_,_,,PRP,3
s01.cards.2.B.11.63,1,B,A,102,101,m,m,11.62929,11.89092,3,3,3,3,3,6,0.0,1.1676,yellow,JJ,J,0.2616,2,7.6444,0.51,15.2888,0.2933,4,H+!H*,H-,H%,H-H%,,JJ,
s01.cards.2.B.111.18,1,B,A,102,101,m,m,111.175755,111.428224,1,1,2,5,5,9,0.9953,0.0,a,DT,O,0.2525,1,3.9609,-0.7509999999999999,3.9609,-1.4503,2,_,_,_,_,,DT,
s01.cards.2.B.111.43,1,B,A,102,101,m,m,111.428224,111.959714,2,2,3,5,5,9,0.0,0.0,blue,JJ,J,0.5315,1,1.8815,-1.4628,5.6445,-1.1912,1,L+H*,_,_,_,111.8787,JJ,
s01.cards.2.B.111.96,1,B,A,102,101,m,m,111.959714,112.400467,3,3,4,5,5,9,0.0,0.0,lion,NN,N,0.4408,2,4.5377,-0.5535,9.0754,-0.6631,1,!H*,_,_,_,,NN,
s01.cards.2.B.112.40,1,B,A,102,101,m,m,112.400467,112.610467,4,4,5,5,5,9,0.0,0.0,on,IN,O,0.21,1,4.7619,-0.4767,9.5238,-0.594,1,_,_,_,_,,IN,
s01.cards.2.B.112.61,1,B,A,102,101,m,m,112.610467,113.075432,5,5,6,5,5,9,0.0,1.9519,top,NN,N,0.465,1,2.1507,-1.3706,6.4521,-1.0669,4,L*,L-,L%,L-L%,,NN,53
s01.cards.2.B.115.03,1,B,A,102,101,m,m,115.027299,115.384166,1,1,7,1,1,9,1.9519,0.4746,okay,UH,O,0.3569,2,5.6043,-0.1883,8.4065,-0.7659999999999999,4,H+!H*,L-,L%,L-L%,115.0372,JJ,
s01.cards.2.B.115.86,1,B,A,102,101,m,m,115.858752,116.194351,1,1,8,2,2,9,0.4746,0.0,alright,UH,O,0.3356,2,5.9595,-0.0668,14.8987,0.2333,1,L*,_,_,_,,NN,60
s01.cards.2.B.116.19,1,B,A,102,101,m,m,116.194351,116.344166,2,2,9,2,2,9,0.0,5.233,yeah,UH,O,0.1498,1,6.6749,0.1782,13.3498,-0.0051,4,_,L-,L%,L-L%,,NN,60
s01.cards.2.B.121.58,1,B,A,102,101,m,m,121.577174,122.145852,1,1,1,1,1,1,5.233,3.855,okay,UH,O,0.5687,2,3.5169,-0.9029,5.2754,-1.248,4,L+H*,H-,H%,H-H%,122.0032,JJ,63
s01.cards.2.B.126.00,1,B,A,102,101,m,m,126.00082,126.430789,1,1,1,6,6,8,3.855,0.0,okay,UH,O,0.43,2,4.6515,-0.5145,6.9772,-0.986,4,H*,H-,H%,H-H%,126.271,JJ,
s01.cards.2.B.126.43,1,B,A,102,101,m,m,126.430789,126.57082,2,2,2,6,6,8,0.0,0.0,I,PRP,O,0.14,1,7.1413,0.3378,7.1413,-0.9608,1,_,_,_,_,,PRP,67
s01.cards.2.B.126.57,1,B,A,102,101,m,m,126.57082,126.70082,3,3,3,6,6,8,0.0,0.0,have,VBP,V,0.13,1,7.6923,0.5265,19.2308,0.9001,1,H*,_,_,_,126.5956,VBP,
s01.cards.2.B.126.70,1,B,A,102,101,m,m,126.70082,126.810375,4,4,4,6,6,8,0.0,0.0,a,DT,O,0.1096,1,9.1278,1.0179,9.1278,-0.655,1,_,_,_,_,,DT,
s01.cards.2.B.126.81,1,B,A,102,101,m,m,126.810375,126.98082,5,5,5,6,6,8,0.0,0.0,red,JJ,J,0.1704,1,5.867000000000001,-0.0984,17.601,0.6492,1,_,_,_,_,,JJ,
s01.cards.2.B.126.98,1,B,A,102,101,m,m,126.98082,127.37082,6,6,6,6,6,8,0.0,5.4711,airplane,NN,N,0.39,2,5.1282,-0.3513,14.1026,0.1107,4,L*,L-,L%,L-L%,,NN,
s01.cards.2.B.13.06,1,B,A,102,101,m,m,13.058495,13.127686,1,1,4,3,3,6,1.1676,0.0,there,RB,R,0.0692,1,14.4527,2.8408,38.5407,3.8724,1,L*,_,_,_,,EX,
s01.cards.2.B.13.13,1,B,A,102,101,m,m,13.127686,13.221164000000002,2,2,5,3,3,6,0.0,0.0,you,PRP,O,0.0935,1,10.6977,1.5553,21.3954,1.2333,1,_,_,_,_,,PRP,
s01.cards.2.B.13.22,1,B,A,102,101,m,m,13.221164000000002,13.368220999999998,3,3,6,3,3,6,0.0,7.1493,go,VBP,V,0.1471,1,6.8001,0.221,13.6002,0.0334,4,_,H-,L%,H-L%,,VBP,
s01.cards.2.B.132.84,1,B,A,102,101,m,m,132.841927,132.955846,1,1,7,2,2,8,5.4711,0.0,yeah,UH,O,0.1139,1,8.7782,0.8982,17.5563,0.6424,1,L*,_,_,_,,RB,
s01.cards.2.B.132.96,1,B,A,102,101,m,m,132.955846,133.189841,2,2,8,2,2,8,0.0,4.0994,right,UH,O,0.234,1,4.2736,-0.6439,12.8208,-0.0866,4,_,L-,L%,L-L%,,RB,
s01.cards.2.B.137.29,1,B,A,102,101,m,m,137.289243,137.705548,1,1,1,1,1,1,4.0994,4.1114,okay,UH,O,0.4163,2,4.8042,-0.4623,7.2063,-0.9508,4,L*,H-,L%,H-L%,,JJ,
s01.cards.2.B.141.82,1,B,A,102,101,m,m,141.8169,141.933898,1,1,1,5,10,10,4.1114,0.0,I,PRP,O,0.117,1,8.5472,0.8191,8.5472,-0.7444,1,_,_,_,_,,PRP,1
s01.cards.2.B.141.93,1,B,A,102,101,m,m,141.933898,142.087843,2,2,2,5,10,10,0.0,0.0,have,VBP,V,0.1539,1,6.4958,0.1169,16.2396,0.4397,1,_,_,_,_,,VBP,
s01.cards.2.B.142.09,1,B,A,102,101,m,m,142.087843,142.261887,3,3,3,5,10,10,0.0,0.0,a,DT,O,0.174,1,5.7457,-0.1399,5.7457,-1.1756,2,_,_,_,_,,DT,69
s01.cards.2.B.142.26,1,B,A,102,101,m,m,142.261887,142.641887,4,4,4,5,10,10,0.0,0.0,blue,JJ,J,0.38,1,2.6316,-1.206,7.8947,-0.8448,1,L+H*,_,_,_,142.6213,JJ,69
s01.cards.2.B.142.64,1,B,A,102,101,m,m,142.641887,143.30240600000005,5,5,5,5,10,10,0.0,0.0795,lion,NN,N,0.6605,2,3.0279,-1.0703,6.0558,-1.1278,4,!H*,H-,H%,H-H%,,NN,69
s01.cards.2.B.143.38,1,B,A,102,101,m,m,143.381887,143.561887,1,6,6,5,10,10,0.0795,0.0,with,IN,O,0.18,1,5.5556,-0.205,16.6667,0.5054,1,_,_,_,_,,IN,
s01.cards.2.B.143.56,1,B,A,102,101,m,m,143.561887,143.8875,2,7,7,5,10,10,0.0,0.0,a,DT,O,0.3256,1,3.0711,-1.0555,3.0711,-1.5873,2,_,_,_,_,,DT,
s01.cards.2.B.143.89,1,B,A,102,101,m,m,143.8875,144.38336,3,8,8,5,10,10,0.0,0.0,lemon,NN,N,0.4959,2,4.0334,-0.7261,10.0835,-0.5079,3,H*,L-,_,L-,144.0969,JJ,
s01.cards.2.B.144.38,1,B,A,102,101,m,m,144.38336,144.68188700000005,4,9,9,5,10,10,0.0,0.0,below,IN,O,0.2985,2,6.6996,0.1866,13.3991,0.0025,1,L*,_,_,_,,IN,
s01.cards.2.B.144.68,1,B,A,102,101,m,m,144.68188700000005,144.781874,5,10,10,5,10,10,0.0,10.0332,it,PRP,O,0.1,1,10.0013,1.3169,20.0026,1.0189,4,_,L-,L%,L-L%,,PRP,69
s01.cards.2.B.154.82,1,B,A,102,101,m,m,154.815046,155.058572,1,1,1,1,1,1,10.0332,3.0214,okay,UH,O,0.2435,2,8.2127,0.7046,12.319,-0.1638,4,H+!H*,L-,H%,L-H%,154.8262,JJ,
s01.cards.2.B.158.08,1,B,A,102,101,m,m,158.08,158.175,1,1,1,5,15,15,3.0214,0.0,I,PRP,O,0.095,1,10.5263,1.4966,10.5263,-0.4397,1,_,_,_,_,,PRP,1
s01.cards.2.B.158.18,1,B,A,102,101,m,m,158.175,158.32271799999995,2,2,2,5,15,15,0.0,0.0,have,VBP,V,0.1477,1,6.7697,0.2106,16.9241,0.545,1,_,_,_,_,,VBP,
s01.cards.2.B.158.32,1,B,A,102,101,m,m,158.32271799999995,158.372718,3,3,3,5,15,15,0.0,0.0,a,DT,O,0.05,1,20.0,4.7398,20.0,1.0185,1,_,_,_,_,,DT,
s01.cards.2.B.158.37,1,B,A,102,101,m,m,158.372718,158.690717,4,4,4,5,15,15,0.0,0.0,blue,JJ,J,0.318,1,3.1447,-1.0304,9.434,-0.6079,1,L+H*,_,_,_,158.6397,JJ,
s01.cards.2.B.158.69,1,B,A,102,101,m,m,158.690717,159.2125,5,5,5,5,15,15,0.0,0.3302,lion,NN,N,0.5218,2,3.833,-0.7947,7.666,-0.88,4,!H*,H-,H%,H-H%,,NN,
s01.cards.2.B.159.54,1,B,A,102,101,m,m,159.54271799999995,159.732718,1,6,6,3,15,15,0.3302,0.0,with,IN,O,0.19,1,5.2632,-0.3051,15.7895,0.3704,1,_,_,_,_,,IN,
s01.cards.2.B.159.73,1,B,A,102,101,m,m,159.732718,160.005,2,7,7,3,15,15,0.0,0.0,a,DT,O,0.2723,1,3.6727,-0.8496,3.6727,-1.4947,3p,L*,L-,_,L-,,DT,74
s01.cards.2.B.160.00,1,B,A,102,101,m,m,160.005,160.66595800000005,3,8,8,3,15,15,0.0,0.2068,iron,NN,N,0.6609999999999999,2,3.0259,-1.071,4.5389,-1.3613,4,H*,L-,H%,L-H%,160.2192,NN,74
s01.cards.2.B.160.87,1,B,A,102,101,m,m,160.872718,161.200771,1,9,9,3,15,15,0.2068,0.0,uh,UH,O,0.3281,1,3.0483,-1.0634,3.0483,-1.5908,3,L*,L-,_,L-,,,
s01.cards.2.B.161.20,1,B,A,102,101,m,m,161.200771,161.3225,2,10,10,3,15,15,0.0,0.0,on,IN,O,0.1217,1,8.215,0.7054,16.4299,0.469,1,_,_,_,_,,IN,
s01.cards.2.B.161.32,1,B,A,102,101,m,m,161.3225,161.3775,3,11,11,3,15,15,0.0,0.0925,th-,DT,O,0.055,1,18.1818,4.1174,18.1818,0.7386,1p,_,_,_,_,,,
s01.cards.2.B.161.47,1,B,A,102,101,m,m,161.47,161.555,1,12,12,4,15,15,0.0925,0.0,on,IN,O,0.085,1,11.7647,1.9206,23.5294,1.5618,1,_,_,_,_,,IN,76
s01.cards.2.B.161.56,1,B,A,102,101,m,m,161.555,161.62,2,13,13,4,15,15,0.0,0.0,the,DT,O,0.065,1,15.3846,3.1598,30.7692,2.6761,1,_,_,_,_,,DT,77
